seed,status,score,layout_count,platform_count,ramp_count,reachable_ramps,reachable_platforms,link_segments,link_connections,failed_link_connections,coverage_ratio,base_reachable_ratio,unique_layouts,elevation_span,decoration_count,blocking_ground_decorations,error_count,warning_count,generation_ms,analysis_ms,errors,warnings
2397,INVALID,61.781,6,12,12,10,10,8,5,0,0.151169,0.964627,4,69.36,182,26,1,3,46.482,21.377,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2398,INVALID,62.295,6,13,13,11,11,8,5,0,0.154881,0.941871,6,42.464,188,29,1,3,28.142,21.035,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2399,INVALID,64.113,6,10,12,10,9,10,5,0,0.148801,0.977289,5,37.33,188,27,1,3,42.981,21.783,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2400,INVALID,62.261,7,12,12,10,10,9,6,0,0.163027,1.0,4,48.51,204,27,1,3,27.751,33.337,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
2401,INVALID,69.128,6,10,12,11,9,8,5,0,0.140251,1.0,5,69.157,179,27,1,3,35.999,22.768,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:10
2402,INVALID,65.448,6,11,15,12,10,10,5,0,0.162524,0.994409,4,34.538,197,27,1,3,24.275,23.42,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2403,INVALID,70.22,5,13,13,13,13,9,4,0,0.143728,0.996973,5,44.612,183,27,1,3,27.397,23.318,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:8
2404,INVALID,58.585,5,8,11,9,7,9,4,0,0.119289,0.999505,5,41.703,170,27,2,3,21.072,20.773,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:7
2405,INVALID,65.945,6,11,15,13,10,10,5,0,0.133264,0.994811,6,26.706,172,28,1,3,26.689,23.461,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2406,INVALID,62.571,7,15,17,12,12,13,6,0,0.183166,0.989407,6,38.784,201,26,1,3,41.792,20.755,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
2407,INVALID,60.534,7,11,15,11,9,8,6,0,0.157787,0.970634,4,62.402,194,27,1,3,27.433,21.947,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
2408,INVALID,56.164,5,9,12,10,8,9,4,0,0.114771,0.999521,4,41.423,166,27,2,3,23.009,24.52,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2409,INVALID,63.574,7,16,16,14,14,12,6,0,0.176246,0.999889,5,40.897,200,28,1,3,29.882,18.932,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:12
2410,INVALID,63.719,7,13,14,12,11,9,6,0,0.167495,0.999894,5,25.043,199,26,1,3,54.236,21.433,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2411,INVALID,46.142,6,12,12,7,7,8,5,0,0.159366,0.893388,3,46.46,192,26,1,3,34.663,18.272,unreachable_platforms:5,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2412,INVALID,57.263,5,12,13,11,11,8,4,0,0.150548,0.987223,4,41.558,185,27,2,3,27.36,20.717,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:6
2413,INVALID,53.252,5,11,11,9,9,6,4,0,0.137833,1.0,3,39.786,176,27,2,3,30.312,24.169,layout_count_below_minimum|unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
2414,INVALID,23.389,6,14,15,5,4,11,5,0,0.154663,0.408676,6,46.607,186,28,2,3,35.355,15.701,unreachable_platforms:10|base_reachable_ratio_too_low:0.409,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2415,INVALID,57.705,5,11,12,11,10,10,4,0,0.135061,1.0,4,51.493,170,27,2,3,22.878,24.908,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
2416,INVALID,61.881,6,12,14,12,10,11,5,0,0.175994,0.998897,4,34.5,208,28,1,3,31.066,21.209,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:10
2417,INVALID,60.306,6,9,11,9,8,8,5,1,0.134473,0.98716,4,35.82,181,28,1,4,22.984,20.825,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2418,INVALID,59.607,5,11,12,11,10,10,4,0,0.156913,0.999894,5,34.319,198,27,2,3,27.17,20.372,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
2419,INVALID,62.804,6,11,12,8,8,7,5,1,0.169628,0.999788,5,92.104,196,28,1,4,27.472,20.468,unreachable_platforms:3,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:7
2420,INVALID,69.289,5,10,12,12,10,9,4,0,0.120129,0.99911,5,34.314,164,27,1,3,29.759,21.89,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:5
2421,INVALID,65.08,6,13,16,14,12,8,5,0,0.162406,0.998623,4,37.5,193,27,1,3,33.415,23.436,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2422,INVALID,58.879,6,13,13,11,11,9,5,1,0.150564,0.999579,3,42.215,193,28,1,4,30.206,22.954,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2423,INVALID,30.016,8,12,16,9,7,14,7,0,0.174785,0.662126,5,51.596,198,27,2,3,34.603,16.88,unreachable_platforms:5|base_reachable_ratio_too_low:0.662,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:14
2424,INVALID,31.996,6,13,14,8,8,8,5,0,0.15604,0.700673,5,22.868,194,27,2,3,31.97,16.041,unreachable_platforms:5|base_reachable_ratio_too_low:0.701,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2425,INVALID,57.616,6,14,14,11,11,9,5,0,0.159483,0.899521,6,28.785,192,27,1,3,31.941,17.639,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2426,INVALID,46.931,8,10,11,7,6,11,7,0,0.171711,0.901049,4,33.127,202,29,1,3,48.85,20.476,unreachable_platforms:4,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:14
2427,INVALID,66.361,6,11,12,10,10,11,5,0,0.156074,1.0,5,42.379,186,28,1,3,32.167,25.921,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2428,INVALID,61.453,7,14,16,13,11,9,6,0,0.175894,0.998061,5,41.195,203,27,1,3,38.534,20.506,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
2429,INVALID,67.477,6,9,12,10,8,8,5,0,0.135834,0.999597,5,115.922,183,28,1,3,39.879,21.791,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2430,INVALID,31.629,6,12,14,7,7,11,5,0,0.158039,0.719821,5,49.574,189,27,2,3,42.093,19.432,unreachable_platforms:5|base_reachable_ratio_too_low:0.720,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
2431,VALID,76.892,6,10,12,12,10,9,5,0,0.158526,1.0,5,28.923,193,28,0,3,22.412,20.751,,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2432,INVALID,69.899,5,12,12,12,12,8,4,0,0.138202,0.998109,5,48.069,182,28,1,3,29.919,21.488,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:8
2433,INVALID,69.581,5,8,11,10,8,11,4,0,0.112537,1.0,5,44.001,168,27,1,3,28.061,27.903,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:5
2434,INVALID,16.64,8,13,14,3,3,12,7,0,0.183603,0.385263,5,26.673,211,28,2,3,36.84,17.983,unreachable_platforms:10|base_reachable_ratio_too_low:0.385,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:11
2435,INVALID,58.444,6,13,14,10,9,12,5,0,0.179135,0.998583,5,50.152,202,27,1,3,27.933,20.862,unreachable_platforms:4,coverage_capped_by_available_surface|link_platform_intersections:10|raised_links_without_explicit_vertical_transition:10
2436,INVALID,64.037,7,13,16,14,11,11,6,0,0.160709,0.998936,6,41.759,197,28,1,3,35.089,23.103,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
2437,INVALID,63.105,8,15,16,14,13,10,7,1,0.190322,1.0,5,49.012,205,26,1,4,46.205,20.371,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
2438,INVALID,58.751,5,12,12,11,11,8,4,0,0.143342,1.0,4,49.675,185,27,2,3,24.525,49.273,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:7
2439,INVALID,35.074,6,12,13,9,8,9,5,0,0.148952,0.762327,5,45.684,189,27,2,3,23.473,18.116,unreachable_platforms:4|base_reachable_ratio_too_low:0.762,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:8
2440,INVALID,59.55,7,12,14,11,10,9,6,1,0.156897,0.974632,5,43.238,194,27,1,4,46.808,24.92,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2441,INVALID,19.91,8,15,15,6,6,10,7,1,0.177002,0.550629,3,49.4,197,26,2,4,38.483,12.268,unreachable_platforms:9|base_reachable_ratio_too_low:0.551,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:9
2442,INVALID,66.62,7,11,15,13,10,12,6,0,0.162725,0.99957,6,46.488,192,26,1,3,24.285,20.437,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
2443,INVALID,73.121,5,12,12,12,12,10,4,0,0.12893,0.999478,5,86.625,169,27,1,3,28.405,20.264,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2444,INVALID,62.972,7,13,13,12,12,13,6,0,0.171123,0.982422,4,47.988,204,26,1,3,38.273,21.431,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:12
2445,INVALID,54.764,5,8,13,9,7,10,4,0,0.107985,0.970483,4,48.304,162,26,2,3,20.87,23.761,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
2446,INVALID,64.71,7,13,13,12,12,9,6,0,0.173828,0.999893,4,53.036,198,27,1,3,29.126,34.499,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
2447,VALID,79.447,6,11,12,11,11,10,5,0,0.145005,0.999797,6,54.744,181,26,0,3,29.243,27.263,,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2448,INVALID,57.537,8,12,12,9,9,8,7,2,0.182528,0.997765,4,56.426,215,27,1,4,48.342,21.227,unreachable_platforms:3,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2449,INVALID,63.095,7,12,13,10,10,11,6,0,0.165127,1.0,5,46.31,189,26,1,3,28.498,20.401,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
2450,INVALID,66.704,6,13,15,14,12,10,5,0,0.146416,0.99871,5,47.988,180,26,1,3,23.588,22.273,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2451,INVALID,67.53,6,13,14,12,12,7,5,0,0.150329,1.0,5,35.828,190,27,1,3,32.647,26.887,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
2452,INVALID,20.306,6,13,14,3,3,9,5,0,0.161852,0.495604,5,50.616,194,26,2,3,29.376,11.697,unreachable_platforms:10|base_reachable_ratio_too_low:0.496,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:9
2453,INVALID,22.579,6,11,11,3,3,8,5,0,0.154965,0.488896,4,109.526,192,28,2,3,27.177,11.903,unreachable_platforms:8|base_reachable_ratio_too_low:0.489,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2454,INVALID,66.305,6,11,13,11,10,7,5,0,0.132894,0.994217,5,41.234,181,27,1,3,32.009,25.087,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2455,INVALID,0,5,10,10,0,0,10,4,0,0.11593,0.0,4,44.511,168,27,5,3,24.815,1.901,layout_count_below_minimum|arrival_blocked_by_link|arrival_has_no_free_navigation_cell|unreachable_platforms:10|base_reachable_ratio_too_low:0.000,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2456,INVALID,59.517,4,11,11,10,10,8,3,0,0.124496,1.0,4,32.771,169,28,2,3,20.341,23.657,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:6
2457,INVALID,62.82,7,11,13,11,10,9,6,1,0.153084,0.9999,5,29.795,189,27,1,4,34.281,21.939,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2458,INVALID,59.191,6,11,11,9,9,9,5,0,0.143073,0.972989,4,39.007,188,27,1,3,35.229,21.317,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2459,INVALID,52.017,5,7,10,8,5,10,4,0,0.11766,1.0,5,38.207,173,28,2,3,27.609,25.57,layout_count_below_minimum|unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2460,INVALID,59.995,4,9,11,10,8,6,3,0,0.113662,0.998958,4,45.784,157,27,2,3,20.11,28.151,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:6
2461,INVALID,50.939,8,12,14,9,8,12,7,0,0.185804,0.895383,5,46.863,208,26,1,3,40.018,23.859,unreachable_platforms:4,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:14
2462,VALID,79.511,6,10,12,12,10,10,5,0,0.160474,0.998952,5,75.801,192,28,0,3,26.345,21.545,,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
2463,VALID,76.638,7,13,14,14,13,9,6,0,0.16936,0.975378,5,41.819,195,27,0,3,37.829,26.669,,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2464,VALID,78.396,7,10,11,11,10,10,6,0,0.161297,1.0,5,105.124,186,27,0,3,36.944,21.673,,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
2465,INVALID,51.584,5,14,14,14,14,5,4,1,0.155435,0.9998,5,39.148,186,26,2,4,41.058,27.419,layout_count_below_minimum|arrival_blocked_by_link,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:5
